Date,SOILT_O1_5cm,SOILT_O2_5cm,SOILT_O3_5cm,SOILT_J1_5cm,SOILT_J2_5cm,SOILT_J3_5cm,SOILT_P1_5cm,SOILT_P2_5cm,SOILT_P3_5cm,SOILT_P4_5cm,SOILT_P5_5cm,SOILT_5cm_gf,SOILT_O1_10cm,SOILT_O2_10cm,SOILT_O3_10cm,SOILT_J1_10cm,SOILT_J2_10cm,SOILT_J3_10cm,SOILT_P1_10cm,SOILT_P2_10cm,SOILT_P3_10cm,SOILT_P4_10cm,SOILT_P5_10cm,SOILT_10cm_gf,SOILT_O1_30cm,SOILT_O2_30cm,SOILT_O3_30cm,SOILT_J1_30cm,SOILT_J2_30cm,SOILT_J3_30cm,SOILT_P1_30cm,SOILT_P2_30cm,SOILT_P3_30cm,SOILT_P4_30cm,SOILT_P5_30cm,SOILT_30cm_gf,SWC_O1_5cm,SWC_O2_5cm,SWC_O3_5cm,SWC_J1_5cm,SWC_J2_5cm,SWC_J3_5cm,SWC_P1_5cm,SWC_P2_5cm,SWC_P3_5cm,SWC_P4_5cm,SWC_P5_5cm,SWC_5cm_gf,SWC_O1_10cm,SWC_O2_10cm,SWC_O3_10cm,SWC_J1_10cm,SWC_J2_10cm,SWC_J3_10cm,SWC_P1_10cm,SWC_P2_10cm,SWC_P3_10cm,SWC_P4_10cm,SWC_P5_10cm,SWC_10cm_gf,SWC_O1_30cm,SWC_O2_30cm,SWC_O3_30cm,SWC_J1_30cm,SWC_J2_30cm,SWC_J3_30cm,SWC_P1_30cm,SWC_P2_30cm,SWC_P3_30cm,SWC_P4_30cm,SWC_P5_30cm,SWC_30cm_gf
06/02/2017,18.4839375,17.72425,17.8172083333333,16.2012083333333,14.0349583333333,14.8939583333333,15.3276041666667,17.4605208333333,16.1392291666667,15.7432916666667,16.3808125,16.3824526515152,18.9110208333333,18.1295625,18.2779791666667,16.1495,14.0292708333333,15.14325,15.1229375,17.4292083333333,16.4216458333333,16.5218125,16.4888958333333,16.6022803030303,18.9084375,17.9034375,18.3379583333333,15.4977083333333,13.4766041666667,15.3254375,15.1156041666667,16.9084583333333,16.3562916666667,16.6035,16.5926875,16.4569204545455,0.0648529166666667,NaN,0.041715,0.0196125,0.0297339583333333,NaN,0.0359541666666667,0.0317014583333333,0.0124525,0.0577897826086957,0.03153875,0.036035072337963,0.075709375,0.0959995833333333,0.0672822916666667,0.0878879166666667,0.0731197916666666,0.0717921276595745,0.0886926086956522,0.08065125,0.0381341666666667,0.0765577083333333,0.102101875,0.0779599886363636,0.10282829787234,0.0861813333333333,0.0694480434782609,0.073744375,0.0692977083333333,0.0657323404255319,0.0862048936170213,0.0698863829787234,0.104544166666667,NaN,0.124772978723404,0.0852898545800265
06/03/2017,21.318625,20.7227916666667,21.0117916666667,17.9564583333333,15.35675,15.7230208333333,15.9531458333333,19.1908125,17.10925,16.4460208333333,19.3915625,18.1982026515152,19.9403958333333,18.3624583333333,19.4458125,16.4622916666667,14.7978541666667,15.6791875,15.1554791666667,17.8573541666667,16.8605833333333,17.028375,17.5673541666667,17.1961041666667,18.4479375,17.4079583333333,17.9444791666667,15.3020833333333,13.5255833333333,15.3019791666667,15.0046875,16.5896041666667,16.1999375,16.5531666666667,16.307125,16.2349583333333,0.0696070833333333,NaN,0.0463179166666667,0.0208889583333333,0.0310504166666667,NaN,0.0373372916666667,0.0328975,0.0139322916666667,0.0582357446808511,0.0341314583333333,0.0382931741898148,0.0763051063829787,0.0967547916666667,0.0681791666666667,0.0876235416666667,0.0728276086956522,0.0721604444444444,0.0885331111111111,0.080643125,0.0387127083333333,0.0760795348837209,0.10392125,0.07836901746633,0.102537872340426,0.0864054166666667,0.0693521276595745,0.073512380952381,0.0695406666666667,0.0659680434782609,0.0860275,0.0699559090909091,0.104186222222222,NaN,0.125061395348837,0.0850860840773809
06/04/2017,23.3407083333333,22.6627291666667,22.5405833333333,19.5502083333333,16.3173125,16.3831875,16.9425,20.7797291666667,18.5893541666667,17.3026666666667,20.1992916666667,19.5098428030303,21.8858333333333,19.9618125,21.1703541666667,17.8129166666667,15.7195833333333,16.383,15.8169583333333,19.13525,18.013375,17.8504166666667,18.81625,18.4150681818182,19.5269791666667,18.2538958333333,19.0224791666667,15.961125,13.9894583333333,15.7572291666667,15.2901666666667,17.0470625,16.7055416666667,17.0729583333333,17.0070416666667,16.8758125,0.0700325,NaN,0.0475470833333333,0.01945,0.0315204166666667,NaN,0.0363304166666667,0.0312439583333333,0.01343125,0.0587958695652174,0.0363758333333333,0.0381966030092593,0.0772908333333333,0.0988133333333334,0.068702,0.0878795348837209,0.0724278723404255,0.07289125,0.0885713043478261,0.0811413333333333,0.0393258333333333,0.0763379545454545,0.105778723404255,0.0788976196338384,0.10338652173913,0.0871008695652174,0.06951,0.0732508888888889,0.0698190243902439,0.0669661363636364,0.0859315217391304,0.0698521739130435,0.104507777777778,NaN,0.126325,0.0857508486276455
06/05/2017,24.1248125,23.3609166666667,23.2431666666667,20.5134166666667,17.1980208333333,16.9238958333333,17.7141875,21.511875,19.5247291666667,18.07275,20.9931458333333,20.2891742424242,22.72575,20.8075833333333,21.8815,18.6383541666667,16.4812291666667,16.9077708333333,16.4510416666667,19.81075,18.7972708333333,18.4744375,19.4610208333333,19.1306098484849,20.31075,18.9901666666667,19.6861041666667,16.6775208333333,14.46225,16.15125,15.7481458333333,17.5789166666667,17.2873333333333,17.5644583333333,17.4958541666667,17.45025,0.0658460416666667,NaN,0.04519375,0.017711875,0.0307127083333333,NaN,0.034405,0.02843875,0.0123758333333333,0.0586983333333333,0.0376283333333333,0.0367789583333333,0.0773760416666667,0.0989829166666667,0.0692822916666667,0.0873631111111111,0.0722026086956522,0.0730997826086957,0.0884453333333333,0.081155,0.0388027083333333,0.0761466666666667,0.106961875,0.0790157512626263,0.103606304347826,0.0874326666666666,0.0698433333333333,0.0726117391304348,0.0706076595744681,0.067254,0.0857277777777778,0.0695436170212766,0.105169090909091,NaN,0.126920869565217,0.0856795219907407
06/06/2017,25.6414791666667,24.6715208333333,24.7881666666667,21.3201458333333,17.8435833333333,17.5405208333333,18.4527083333333,22.84425,20.538625,18.6315416666667,22.3509791666667,21.3294109848485,23.9338125,21.681,23.05625,19.4227291666667,17.1568958333333,17.4855416666667,17.0498541666667,20.74125,19.5973958333333,19.0772291666667,20.5292916666667,19.9755681818182,21.0171666666667,19.5985833333333,20.3699583333333,17.2903541666667,14.93575,16.5727291666667,16.2104791666667,18.0570416666667,17.8138541666667,18.0228958333333,18.024125,17.9920852272727,0.0608222916666666,NaN,0.0399291666666667,0.0163175,0.0294410416666667,NaN,0.0329410416666667,0.026611875,0.0117335416666667,0.0594883720930232,0.0376565957446808,0.0346811053240741,0.0775285416666667,0.0985739130434782,0.0695289583333333,0.0872435416666667,0.0719459574468085,0.0732576595744681,0.0878535416666667,0.0810429787234042,0.0374863829787234,0.0766753658536585,0.108320208333333,0.0790993465909091,0.103507674418605,0.0871063829787234,0.0700279545454546,0.0725128888888889,0.070895,0.067283829787234,0.0854763043478261,0.0693434090909091,0.104947906976744,NaN,0.127371363636364,0.0856027671957672
06/07/2017,26.5922291666667,25.6770625,26.0425416666667,21.7002916666667,18.17425,17.9546041666667,18.9136666666667,23.7613125,21.2366458333333,18.984125,23.3252916666667,22.0329109848485,24.7597291666667,22.3889375,23.9724166666667,19.8369375,17.4986666666667,17.8732916666667,17.4408125,21.4297916666667,20.1225833333333,19.4820208333333,21.3224375,20.5570568181818,21.7521666666667,20.2389791666667,21.1173333333333,17.7930416666667,15.3207083333333,16.9421041666667,16.6206041666667,18.6205,18.2993958333333,18.4325,18.6620833333333,18.5272196969697,0.0562454166666667,NaN,0.0345847916666667,0.0152672340425532,0.0280708333333333,NaN,0.0318966666666667,0.0253585416666667,0.0112414583333333,0.0582339130434783,0.0364564583333333,0.0329533362268518,0.07726625,0.098838125,0.0690628260869565,0.0866795555555555,0.0711702127659574,0.0730567441860465,0.0873425531914893,0.0808239130434783,0.0364221739130435,0.0762353333333333,0.109336041666667,0.0790026824494949,0.103579545454545,0.0872280434782609,0.0697685106382979,0.0722084782608696,0.071044,0.0673309523809524,0.0853353488372093,0.0693425,0.10494976744186,NaN,0.127806222222222,0.0859746005291005
06/08/2017,27.3777083333333,26.4059583333333,26.6643125,21.9401875,18.757125,18.3982291666667,19.2764166666667,24.1251041666667,21.8566041666667,19.3952291666667,23.9644166666667,22.5601174242424,25.5878541666667,23.1323541666667,24.6900833333333,20.1755625,17.9896041666667,18.329,17.8284166666667,21.9531458333333,20.7354583333333,19.9981458333333,21.9649791666667,21.1258731060606,22.478875,20.8813958333333,21.821875,18.1922708333333,15.6847916666667,17.3297291666667,16.9811041666667,19.147875,18.8191666666667,18.8934166666667,19.2854375,19.0469034090909,0.052869375,NaN,0.0310216666666667,0.0143672916666667,0.0269677083333333,NaN,0.0309616666666667,0.0241529166666667,0.0108725,0.0574283333333333,0.0344527083333333,0.0314549074074074,0.07687125,0.098603125,0.0687112765957447,0.0862045833333333,0.070498125,0.0731817021276596,0.0868802083333333,0.0807572340425532,0.03552375,0.075290625,0.109185625,0.078371553030303,0.103622765957447,0.0871429787234042,0.0694884444444444,0.0717229166666667,0.0712231707317073,0.0672542857142857,0.0852104255319149,0.0693327906976744,0.104691162790698,NaN,0.127575813953488,0.0857089351025132
06/09/2017,27.7315833333333,26.9506458333333,27.0672083333333,22.265875,19.26975,18.777875,19.5014375,24.3592083333333,22.3775416666667,19.6769583333333,24.5520208333333,22.9572821969697,26.0172916666667,23.6737083333333,25.0809791666667,20.4554791666667,18.4655625,18.714375,18.112875,22.2240208333333,21.1696041666667,20.3563541666667,22.445375,21.5196022727273,23.0150833333333,21.3998958333333,22.3057916666667,18.4994375,16.0684375,17.6971666666667,17.3085625,19.5158541666667,19.249125,19.2868333333333,19.7562291666667,19.4638560606061,0.0501472916666667,NaN,0.0286304166666667,0.012944375,0.0256091666666667,NaN,0.0297791666666667,0.0232077083333333,0.00984770833333334,0.0564139130434783,0.0322125,0.0297282002314815,0.0759720833333333,0.0980855319148936,0.0678985416666667,0.0856363829787234,0.069816875,0.0727576595744681,0.0863180434782609,0.080369375,0.0340210416666667,0.0744068888888889,0.109183125,0.0776068371212121,0.102853260869565,0.0867515217391304,0.0691713043478261,0.0711763829787234,0.0713197619047619,0.0671257777777778,0.0846960416666667,0.0690732558139535,0.104248571428571,NaN,0.128015952380952,0.0850264383267196
06/10/2017,28.5198541666667,27.8205625,27.9824791666667,23.2725625,20.0048541666667,19.4517916666667,20.1792291666667,25.2117291666667,23.2475416666667,20.3207708333333,25.3905833333333,23.7638143939394,26.6608125,24.3437916666667,25.7778125,21.043625,19.089125,19.3184583333333,18.5163958333333,22.7838125,21.8031666666667,20.9396666666667,23.1301666666667,22.1278939393939,23.553375,21.9632916666667,22.845375,18.8981458333333,16.5059791666667,18.1299375,17.6285625,19.8896666666667,19.6883125,19.748375,20.2818541666667,19.9211704545455,0.0480889583333333,NaN,0.02675125,0.0116539583333333,0.024075,NaN,0.0286064583333333,0.022304375,0.00910083333333333,0.05482625,0.0303145833333333,0.0284135185185185,0.0750366666666667,0.0980208333333333,0.0672554166666667,0.085074255319149,0.06918375,0.0724320833333333,0.0857189583333333,0.07963875,0.032750652173913,0.0737842553191489,0.109830625,0.0773305265151515,0.102276170212766,0.0866534782608696,0.0690295744680851,0.0709510416666667,0.0718961904761905,0.0666331818181818,0.0843810638297873,0.0687331111111111,0.104162325581395,NaN,0.128111428571429,0.0848914126984127
06/11/2017,28.0116458333333,27.3977916666667,27.3615416666667,22.3606458333333,19.6764791666667,19.2802916666667,19.8757916666667,24.7258958333333,22.7622708333333,20.0024791666667,25.0384791666667,23.3175738636364,26.5212708333333,24.5078125,25.6288541666667,20.9630416666667,19.013375,19.3353125,18.6799166666667,22.7693125,21.7060833333333,20.8885208333333,23.0861458333333,22.0999678030303,23.845125,22.3460416666667,23.1495833333333,19.1689166666667,16.7928125,18.4481666666667,17.948875,20.2172291666667,20.0174791666667,19.9914166666667,20.6233125,20.2317234848485,0.0458785416666667,NaN,0.024956875,0.010470625,0.0223777083333333,NaN,0.0273583333333333,0.021228125,0.008098125,0.0532165957446809,0.028489375,0.0268283940972222,0.07393875,0.096756875,0.0657389583333333,0.084270625,0.0675935416666667,0.0713776595744681,0.0848077083333333,0.0788385416666666,0.0309970833333333,0.0729902222222222,0.108209583333333,0.0759871553030303,0.101076808510638,0.086124375,0.06821375,0.070585,0.0718483333333333,0.0661038636363636,0.0838989583333333,0.0685197872340426,0.103896595744681,NaN,0.127711904761905,0.0845378611937831
06/12/2017,27.6926458333333,27.1544375,27.1733541666667,22.1735416666667,19.5737916666667,19.1698541666667,19.7723333333333,24.732875,22.7772291666667,19.8471875,25.0036666666667,23.1882651515152,26.221375,24.3906666666667,25.395,20.6491666666667,18.8714791666667,19.2187291666667,18.5402083333333,22.6463958333333,21.61275,20.7007708333333,22.9860208333333,21.9302329545455,23.8494791666667,22.4470416666667,23.1732708333333,19.0942708333333,16.8779583333333,18.5346875,18.0208333333333,20.2950208333333,20.07425,20.002125,20.7446458333333,20.283053030303,0.0443160416666667,NaN,0.023543125,0.00956520833333333,0.02093375,NaN,0.0264845833333333,0.0203970212765957,0.007475,0.0512987234042553,0.0269491666666667,0.0256129658564815,0.0725497916666667,0.0951497872340425,0.0642702083333333,0.0832877083333333,0.0659220833333333,0.070461875,0.0839172916666667,0.0777983333333333,0.0297922916666667,0.0718923913043478,0.105348958333333,0.074546125,0.0998829787234043,0.0850082978723404,0.0675956521739131,0.0699521276595745,0.0715753488372093,0.0653293181818182,0.0835771739130435,0.0682828260869565,0.102886739130435,NaN,0.126561395348837,0.0838211221891534
06/13/2017,27.5496458333333,26.9651875,26.9169791666667,21.7207291666667,19.4501458333333,19.1806875,19.61125,24.3575833333333,22.56575,19.8790208333333,24.7847916666667,22.9983428030303,26.1925833333333,24.4381458333333,25.3966875,20.5840416666667,18.842875,19.2690416666667,18.5850625,22.614375,21.6169375,20.8189583333333,23.0141458333333,21.9429867424242,23.8952291666667,22.5588125,23.2769375,19.1008125,16.9620208333333,18.6449166666667,18.116125,20.4335208333333,20.2098333333333,20.10675,20.9093333333333,20.3831174242424,0.0431754166666667,NaN,0.0227093617021277,0.008765,0.0196339583333333,NaN,0.0258672340425532,0.0199059574468085,0.0069625,0.049685625,0.0255806382978723,0.0247238628472222,0.07113125,0.0937541666666667,0.0633608333333334,0.082545,0.06417375,0.068934375,0.0831333333333333,0.0767808333333333,0.0283529166666667,0.0712082222222222,0.103462291666667,0.0733616268939394,0.0989674468085106,0.0841911904761905,0.0668897872340425,0.0695052083333333,0.0712781395348837,0.0646355555555556,0.0830965957446809,0.06832125,0.102358888888889,NaN,0.125710227272727,0.0832042237929894
06/14/2017,26.8555625,26.3806666666667,26.3431875,21.273,19.1262708333333,18.7045833333333,19.077125,23.7971041666667,21.772,19.5543541666667,24.2755833333333,22.4690397727273,25.5737916666667,23.9705833333333,24.7793541666667,19.9847291666667,18.4645416666667,18.8360833333333,18.1778333333333,22.0492291666667,20.9365,20.4507083333333,22.4688125,21.4265606060606,23.6674791666667,22.3803541666667,23.0243333333333,18.80925,16.8694791666667,18.5318125,18.0212291666667,20.2822083333333,20.0074166666667,19.9765,20.767125,20.2124715909091,0.0422520833333333,NaN,0.0221991666666667,0.00789886363636363,0.0187423404255319,NaN,0.0253722916666667,0.0198645833333333,0.00634083333333333,0.0475327083333333,0.0247295833333333,0.0240675434027778,0.0700208333333333,0.0931335416666667,0.0621630434782609,0.0810474468085106,0.06236375,0.0674504166666667,0.0821622916666667,0.0763252083333333,0.0277979166666667,0.0695074468085106,0.101685531914894,0.0721207386363636,0.0980895833333333,0.083705,0.0667041304347826,0.0683470833333333,0.0713373170731708,0.0643570454545454,0.0827625531914894,0.0672187234042553,0.101830638297872,NaN,0.125888571428571,0.0828037516534392
06/15/2017,28.0711666666667,27.7286458333333,27.5966666666667,22.905125,20.5279791666667,19.5892708333333,20.0001041666667,24.6681875,23.0538541666667,20.6599375,25.5180833333333,23.665365530303,26.3442708333333,24.5524166666667,25.576875,20.7074166666667,19.3298958333333,19.4825625,18.4963125,22.551,21.7128125,21.2506458333333,23.2671458333333,22.1155776515151,23.8759166666667,22.5749791666667,23.2583333333333,18.9703958333333,17.0742708333333,18.7265208333333,18.0441041666667,20.3684583333333,20.1582291666667,20.3256875,20.9874166666667,20.3967556818182,0.0417579166666667,NaN,0.0217158333333333,0.00753125,0.0181214583333333,NaN,0.024915625,0.0195576595744681,0.00564875,0.0466223404255319,0.0237295833333333,0.023239056712963,0.0694747916666667,0.0924945833333333,0.0616306521739131,0.0803434782608696,0.0607910416666667,0.06595125,0.0816564583333333,0.0756708333333333,0.0261339583333333,0.0681227083333333,0.100979791666667,0.0712150368265993,0.0976056521739131,0.0829043181818182,0.066465744680851,0.0674777083333333,0.0718404545454545,0.0638038095238095,0.0821753191489362,0.0671797777777778,0.100904666666667,NaN,0.125475813953488,0.0823393124173281
06/16/2017,28.8199791666667,28.5408541666667,28.4421666666667,23.8649583333333,21.46075,20.3994166666667,20.6976666666667,25.32725,23.819125,21.3320833333333,26.4441458333333,24.4680359848485,26.9454375,25.1324375,26.2446875,21.3896458333333,20.0706458333333,20.1518958333333,18.9641458333333,23.0438541666667,22.3381666666667,21.8467916666667,23.9733333333333,22.7364583333333,24.2582708333333,22.9800833333333,23.6674791666667,19.3992708333333,17.5039166666667,19.0975208333333,18.3082083333333,20.6277708333333,20.5272291666667,20.7691458333333,21.391375,20.7754791666667,0.041094375,NaN,0.0213222916666667,0.00747673913043478,0.0173033333333333,NaN,0.0244827083333333,0.0193229787234043,0.00509145833333333,0.0452740909090909,0.0226952083333333,0.0225238541666667,0.0686635416666667,0.0926379166666667,0.0612174468085106,0.0796158333333333,0.0589272916666667,0.0651257446808511,0.0809633333333333,0.0749889583333333,0.0250560416666667,0.0667253191489362,0.099744375,0.0703739829545454,0.0972202127659575,0.0828454166666667,0.0669134042553192,0.0667720833333333,0.0726069047619048,0.0639186956521739,0.0815633333333334,0.0670577777777778,0.100266304347826,NaN,0.12552925,0.081847666087963
06/17/2017,29.4201041666667,29.2101666666667,29.0910625,24.4681875,21.9549583333333,20.82975,21.3150208333333,25.9648958333333,24.4681875,21.7046458333333,27.0786875,25.0459696969697,27.4284166666667,25.5934375,26.7496875,21.8113541666667,20.4899166666667,20.5676875,19.3810833333333,23.5071666666667,22.8436041666667,22.2117083333333,24.45225,23.1851193181818,24.64075,23.3717708333333,24.0663541666667,19.7860208333333,17.8952083333333,19.4856875,18.6185625,20.9373958333333,20.8854166666667,21.1005833333333,21.7742916666667,21.1420037878788,0.0405877083333333,NaN,0.0207889583333333,0.00680085106382979,0.0161752083333333,NaN,0.0240672916666667,0.0191684782608696,0.004486875,0.0438806976744186,0.0217164583333333,0.0217296788194444,0.067610625,0.0918217021276596,0.0605595833333333,0.0788293617021276,0.0576110416666666,0.063923125,0.0802335416666667,0.0741797916666667,0.0242672916666667,0.0647395833333333,0.0980175,0.0691867348484849,0.0965268181818182,0.0823128260869565,0.0666778260869565,0.0659947727272727,0.0727054166666667,0.0635257446808511,0.0813293617021277,0.0669525531914894,0.0992610638297872,NaN,0.12542875,0.0822167366898148
06/18/2017,29.9662708333333,29.2832083333333,29.9979166666667,24.615125,22.1748958333333,21.3587291666667,21.5321041666667,26.6819583333333,24.1155,22.0566041666667,28.057625,25.4399943181818,27.9526458333333,25.937125,27.5260416666667,22.1552083333333,20.8443125,21.0699375,19.743,24.0923541666667,22.845625,22.488125,25.1978333333333,23.622928030303,25.0829166666667,23.7868125,24.5841875,20.181625,18.2848333333333,19.897,18.9652708333333,21.3361041666667,21.1772291666667,21.4153125,22.2399583333333,21.5410227272727,0.0404397916666667,NaN,0.0205272916666667,0.0066525,0.0159795833333333,NaN,0.024314375,0.0193625,0.00447645833333333,0.0434104166666667,0.021198085106383,0.0218226793981481,0.0665235416666666,0.0910814583333333,0.0598365957446808,0.0777991666666667,0.0548904166666667,0.06253125,0.0791048936170213,0.0736777083333333,0.0234979166666667,0.065519375,0.0964644680851064,0.0681996853956229,0.0958189130434783,0.0818570833333333,0.0666033333333333,0.0659317391304348,0.0728927906976744,0.0632878260869565,0.0812358695652174,0.0667268085106383,0.0987759574468085,NaN,0.125740454545455,0.0817708306051587
